,text,label
5264,@SouthwestAir been on hold for 30 min trying to rebook my flight you Cancelled Flightled. Help?!,4
5265,@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!,4
5279,@SouthwestAir horrible flight!,4
5282,@SouthwestAir Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.,4
5288,"@SouthwestAir I fly back to Omaha for my grandmothers funeral, you Cancelled Flight my return flight and dont bother to notify me. Thanks a lot.",4
5293,@SouthwestAir flight just Cancelled Flighted. Can you help me rebook?,4
5304,"@SouthwestAir I'm upset because we were lied to. Was told ice on runway, but EVERY other carrier was able to fly. Airport confirmed no ice!",4
5305,@SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!,4
5309,@SouthwestAir  the agents werenot helpful told me I would have to pay 2chng even though I Tld them going2 bwi whch is part of trvl advsry,4
5313,"@SouthwestAir there's a current Cancelled Flightlation in Indianapolis, my girlfriend is stranded. Any ideas, or help you can provide?",4
5319,@SouthwestAir is really gonna hear my mouth about this bag situation.,4
5320,@SouthwestAir you guys need better communication to your customers. This is rude and unprofessional.,4
5321,@SouthwestAir I wrote to your customer support on Monday re: a Cancelled Flighted flight but haven't heard back. Any idea what's up? Thanks.,4
5327,@SouthwestAir k thanks :),4
5332,@SouthwestAir trying to get anyone on phone. Flt Cancelled Flighted. Please get me to Denver.,4
5349,@SouthwestAir Never felt better taken care of! Indian aunties are the gold standard. Thanks Aruna! http://t.co/aypyaDUY6a,4
5353,@SouthwestAir @SouthwestOliver that's a great FA right there.,4
5371,@SouthwestAir is anyone answering phones to rebook Cancelled Flightled flights?,4
5372,@southwestair your attendants at the ATL airport are awesome! Very helpful with all the Cancelled Flightlations this morning.,4
5373,"@SouthwestAir customer svc worse than the #WinterWeather !  Flight Cancelled Flighted, website malfunction, on hold for &gt;1:34. http://t.co/PgwUkrpMOx",4
5374,@SouthwestAir flt 3867 crew  #OrangeCounty to #Denver is The #BEST! Weather delay but pilots just invited the kids to see the cockpit! #luv,4
5384,@SouthwestAir my flight is Cancelled Flightled due to weather. What next ?,4
5388,@SouthwestAir How can we get refund instead of credit for flight that you Cancelled Flightled? We couldn't switch to a flight tomorrow.,4
5391,@SouthwestAir so u Cancelled Flight our flight to PHX bc of SDF weather but flights 2 the NE from SDF are still going on?! WTF? http://t.co/NGG3N0wIaR,4
5396,"@SouthwestAir Thanks 4 the great service, staff, letting me change my flight 5 times for free! PVD to the skies for me always on SWA!",4
5400,@SouthwestAir thanks for the Cancelled Flightation today. Only airline that's Cancelled Flighted. Lost a customer today.,4
5401,"@southwestair Cancelled Flightling flights due to winter weather is totally understandable, but it would sure be nice if you would answer your phones.",4
5404,@SouthwestAir been on hold to rebook a flight to CMH for 1.5 hrs. Your rebook website is crashed.,4
5407,@SouthwestAir great flight! And great view! http://t.co/auFM4xdaj2,4
5410,@SouthwestAir Flight 4315 (N231WN) taxis at @FlyTPA prior to flight to @Fly_Nashville http://t.co/IDRa8keNoH,4
5412,@SouthwestAir so why is every single flight out of @PortColumbusCMH Cancelled Flightled for only your airline?,4
5418,"@SouthwestAir Thanks for not telling us our flight was Cancelled Flightled, not helping us in anyway and ruining my birthday. #worstcustomerservice",4
5420,@SouthwestAir loving the boarding to go to Chicago #KeepItMovin',4
5422,@SouthwestAir jumped the gun a little Cancelled Flighting our flights? No other airline is Cancelled Flighting out of Louisville. You're ruining my vacation.,4
5423,@SouthwestAir apologies help. Would have been nice had supvsr. Sally in CLE offered one. Not usual gr8 southwest customer service I love,4
5429,"@SouthwestAir app error - says click here, can't click not hyperlinked http://t.co/IH5w9nfKz2",4
5438,@SouthwestAir I have a flight on Sunday the 22nd to Columbus from Denver. I just got a travel alert on my southwest app. Is the rescheduling,4
5439,@SouthwestAir Do you have childrens rates for flights?,4
5445,@SouthwestAir got a text my flight was Cancelled Flightled! Now what do I do :/?? Help please!!!,4
5463,"@SouthwestAir @FortuneMagazine 
great news.",4
5485,@SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!,4
5493,@SouthwestAir my parents flight frm STL2ATL Cancelled Flighted 2nite. When's the next one out?!,4
5495,@SouthwestAir there's an hour wait here for reFlight Booking Problems in line at Omaha.,4
5497,@SouthwestAir can you help me with reFlight Booking Problems? My flight was Cancelled Flighted. FWHEI6,4
5501,"@SouthwestAir we had early bird, and it was great. Your employees were awesome. It was 3 passengers who killed the buzz.",4
5506,@SouthwestAir you are lucky to have people like Annamarie and Norris at BWI. I hope they get recognized for excellent cust. service,4
5508,@SouthwestAir  traveling 2bwi nMaryland 2morrw any chance the flight being Cancelled Flightled to inclement weather? Any chance can get earlier flight,4
5514,@SouthwestAir Great trip on 2672 yesterday - outstanding flight attendants,4
5539,@SouthwestAir I am committed okay please hook me up for #DestinationDragons,4
5540,@SouthwestAir I would die if I got tickets to #DestinationDragons and you would be invited to my funeral,4
5541,@SouthwestAir = easy and pleasant. @united = difficult and stressful. Learned my lesson.,4
5546,@southwestair has posted flight schedule covering the date range of @_defcon_ 23,4
5548,"@SouthwestAir Totally sucks that my flights were weathered out of existence, but Stacy in Tucson helped with an overnight in Vegas!",4
5550,@SouthwestAir Gary Kelly should be ashamed of himself running a corporation in this way,4
5553,@SouthwestAir please acknowledge Attendant Jeff Wernicke. Beat in class and service on SW,4
5579,"@SouthwestAir doesn't care nor does SNA agent Jacquie Plitt, rude gal bad attitude! had 2 fly @USAirways 2 CABO thx http://t.co/VbUxfPCKfa",4
5580,"@SouthwestAir   Happily, flight 1625 was not delayed when a cockpit visit blew my four-yr-old's mind. Thanks, Cap'n! http://t.co/C8mqEzXVdH",4
5581,@SouthwestAir needs 2 make me whole Used my tkt back n PHX due 2 rude SNA agent Jacquie Plitt flew @USAirways 2 CABO http://t.co/QxWW1p09a0,4
5586,@southwestAir SWA agent Jacquie Plitt @Orangecounty SNA rudely tells me You're not going 2 CABO today or manana back 2 PHX flew @USAirways,4
5593,@SouthwestAir well I HAD a car &amp; free place 2 stay had I known Unacceptable treatment from Spvsr. Sally in Cleveland. #Disappointed,4
5603,@SouthwestAir so u guys Cancelled Flight #bna flights &amp; don't bother 2 alert passengers? What gives?,4
5611,"@SouthwestAir Was going for the weekend for friend's birthday, so no point in reFlight Booking Problems.",4
5614,Includes @KCIAirport “@SouthwestAir: Inclement weather may impact scheduled service in. ReFlight Booking Problems options available: http://t.co/KeyrpFlHil”,4
5625,@SouthwestAir  I am following you now.,4
5635,@SouthwestAir thank you! DMing now.,4
5637,@SouthwestAir huge problem with someone whose ticket was Cancelled Flighted mid trip. Can you DM?,4
5642,@SouthwestAir's CEO Kelly draws record crowd to @BWI_Airport Business Partnership breakfast http://t.co/CVba4olcBl http://t.co/wTa5pX70A5,4
5643,@SouthwestAir's CEO Kelly draws record crowd to @BWI_Airport Business Partnership breakfast http://t.co/hrvuKtpvn1 http://t.co/MY3dnVBZAZ,4
5646,.@SouthwestAir I will if you can see about moving up my Brother in laws graduation to the 6th.  Thanks.,4
5649,@SouthwestAir so the fares I see for flights in fall are the ABSOULUTELY LOWEST they will be?,4
5653,@SouthwestAir Flight to Nashville was Cancelled Flightled. How do we another flight? I've been trying to call &amp; cannot get a human,4
5654,@SouthwestAir delay is understandable but look at the time of the the flight and boarding time. Weird!,4
5663,@SouthwestAir that's awesome! Love flying SWA!,4
5664,@SouthwestAir That guy was the flight attendant on my last flight… he was hilarious! ☺,4
5671,@SouthwestAir give this guy a raise....great start to flight from AZ to MKE..,4
5681,@SouthwestAir what does relay concerns really mean &amp; how/why do u keep letting people on flights with bags larger than u state are allowabl?,4
5692,@SouthwestAir  I have a flight 2/22 @930 am from Fort Lauderdale to bwi.. Can I Cancelled Flight that flight ? Flight 3458 trip I'd 314505529,4
5697,@SouthwestAir Thank You. We'll be in touch! #MoveAboutTheCountry,4
5702,@SouthwestAir flight from BWI to ISP ready to go! Thanks for keeping us warm! #FrigidFriday http://t.co/bfPfW6eyKU,4
5711,@SouthwestAir save mile to visit family in 2015 and this will impact how many times I can see my mother.  I planned and you change the rules,4
5718,"@southwestair excruciatingly slow internet on SWA flights is now the norm, rather than the exception. Is this being addressed?",4
5724,@SouthwestAir What's up with the new in-flight WiFi service? Super crappy user experience. Miss the old provider. :(,4
5730,"@SouthwestAir Repeating this is policy is basically repeating ""Fuck you"" to your customers. I'll be shopping for a new airline ASAP",4
5745,@SouthwestAir your employees at BWI have been amazing!,4
5748,"@SouthwestAir Hi! Winter Wx Advisory issued for STL. Snow &amp; Ice &amp; Cold, oh my! Will you issue a travel advisory for that?",4
5749,"@SouthwestAir If a travel advisory is posted for DEN, can I then make changes to my ticket? Anything I need to know before I call?",4
5754,@SouthwestAir Gracias... appreciate that!,4
5755,@SouthwestAir was fantastic! That's the best flight service I've ever had.,4
5772,@SouthwestAir I don't want to be too whiny. We accommodated several passengers whose earlier flight was Cancelled Flightled. Our flight was very long.,4
5785,@SouthwestAir Can you help me out with tickets to the Vegas event? I would be so stoked!,4
