,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
3704,568178946585579520,negative,1.0,Can't Tell,0.6739,United,,GeorgeMcflyOG,,0,@united you have yourselves to blame for giving me the time to get drunk and tell you how I feel about your overpriced sub par airline,,2015-02-18 14:43:11 -0800,NJ ,Eastern Time (US & Canada),1
3705,568178665189711872,negative,1.0,Cancelled Flight,1.0,United,,GeorgeMcflyOG,,0,@united idea: if u don't want us to be frustrated don't Cancelled Flight flights because your crew overflowed a toilet. Get a plumber,,2015-02-18 14:42:04 -0800,NJ ,Eastern Time (US & Canada),1
3706,568178240101191681,negative,1.0,Late Flight,1.0,United,,GeorgeMcflyOG,,0,@united I will be patient in my luxurious middle seat on my next delayed flight,,2015-02-18 14:40:23 -0800,NJ ,Eastern Time (US & Canada),1
3708,568177609281896449,negative,0.6667,Lost Luggage,0.6667,United,,Dayrean,,0,@united please help trace my luggage which was put through without a name tag on 11 February 2014 at Albuquerque airport,,2015-02-18 14:37:52 -0800,,,1
3709,568177521327509504,negative,1.0,Customer Service Issue,0.65,United,,GeorgeMcflyOG,,0,@united be patient while I let this string of tweets go out showing people you are bad at your business,,2015-02-18 14:37:31 -0800,NJ ,Eastern Time (US & Canada),1
3710,568177321724620800,negative,1.0,Cancelled Flight,0.6629,United,,GeorgeMcflyOG,,0,@united I think you guys had a half full flight at 4 so you held our overbooked 3pm flight to fill the other one then Cancelled Flightled mine,,2015-02-18 14:36:44 -0800,NJ ,Eastern Time (US & Canada),1
3711,568176925845237760,neutral,1.0,,,United,,sdgarguilo,,0,"@united's in-flight promo on their TV's includes Brian Williams. Tough to edit that quickly. Not a complaint, just an observation.",,2015-02-18 14:35:09 -0800,Earth (for now...),Eastern Time (US & Canada),1
3713,568176862159110144,negative,1.0,Cancelled Flight,1.0,United,,GeorgeMcflyOG,,0,@united I was patient when they refused to switch my flight Bc of my checked bag then Cancelled Flightled the one I was on,,2015-02-18 14:34:54 -0800,NJ ,Eastern Time (US & Canada),1
3728,568166054624669696,negative,1.0,Cancelled Flight,0.6677,United,,GeorgeMcflyOG,,0,@united thanks for not letting me switch flights Bc I had a checked bag then Cancelled Flighting my flight forcing me to take another 3 hrs Late Flightr!,,2015-02-18 13:51:58 -0800,NJ ,Eastern Time (US & Canada),1
3729,568166027726434304,positive,1.0,,,United,,willyvideo,,0,@united thank you! Love united!! Have 4 flights today!,,2015-02-18 13:51:51 -0800,,Pacific Time (US & Canada),1
3732,568165339290169344,negative,1.0,Lost Luggage,1.0,United,,caitieamanda,,0,"@united Midland couldn't get our bags to connect on our Intl flight to Sydney, so have to get em in LA &amp; check em in there.",,2015-02-18 13:49:07 -0800,"Brisbane, Australiaaa!",Brisbane,1
3733,568164374248067072,negative,1.0,Can't Tell,1.0,United,,OldMarks,,1,@united this may be the last time I fly your airline.,"[38.94494175, -77.45367931]",2015-02-18 13:45:17 -0800,"Mobile, AL.",Central Time (US & Canada),1
3734,568164165090709504,negative,1.0,Flight Attendant Complaints,0.6495,United,,DaveGraf1965,,1,"@united Is your company motto: ""I do not care!!!""  I heard several times from your employees to your clients in the past week.""  #idonotcare",,2015-02-18 13:44:27 -0800,,Atlantic Time (Canada),1
3735,568162409837400064,negative,1.0,Flight Attendant Complaints,0.655,United,,fatihguvenen,,0,@united you should tell that to the staff at LAX then. I boarded group 5 at the very end of the queue as a Gold member. Thanks for nothing.,,2015-02-18 13:37:29 -0800,minneapolis,Central Time (US & Canada),1
3736,568161901089132544,negative,1.0,Flight Attendant Complaints,0.3556,United,,dbmain,,1,"@united Missing crew, passenger doc problems, frozen toilets, and now we're off the plane. Give me my money back.  UA3466","[41.98160558, -87.90496847]",2015-02-18 13:35:27 -0800,,,1
3737,568161023091478530,positive,1.0,,,United,,quade181,,0,@united Fantastic job by your people today on ua22 from Dublin. A jam packed plane but the crew was wonderful!!,,2015-02-18 13:31:58 -0800,"Paramus, NJ",,1
3739,568159364550406144,negative,1.0,Flight Booking Problems,0.6481,United,,140JustinC,,0,@united flying lax to Sfo and system won't let me check in. Your site tells me to do it through @AirCanada and they tell me through you.,,2015-02-18 13:25:23 -0800,Fredericton NB,Atlantic Time (Canada),1
3740,568159085356384256,negative,0.6621,Lost Luggage,0.6621,United,,Perisspiceladle,,0,"@united and btw, the @Virgin and @JetBlue managed on time departures same time same destination- &amp; wouldn't take away a 9year old kids bag!",,2015-02-18 13:24:16 -0800,"San Francisco Bay Area, USA",Central Time (US & Canada),1
3743,568158459553714176,negative,1.0,Late Flight,1.0,United,,Perisspiceladle,,0,@united sure but the plane is an hour Late Flight! Your ontime departure ship sailed away a long time back!,,2015-02-18 13:21:47 -0800,"San Francisco Bay Area, USA",Central Time (US & Canada),1
3745,568157451729526784,negative,1.0,Customer Service Issue,0.6803,United,,HeHaithMe,,1,"@united How come you are the ONLY airline, of 90+ flights last year that makes me check my carry-on. Not even gate check...baggage claim?!?",,2015-02-18 13:17:47 -0800,Born/Raised in 314/Home is 317,Eastern Time (US & Canada),1
3746,568157049344937984,negative,1.0,Cancelled Flight,1.0,United,,qlyss8,,1,@united I had to change airports to actually get a flight out when my flight from FAY was Cancelled Flightled twice. $180 taxi ride to RDU--reimburse?,,2015-02-18 13:16:11 -0800,"Texas, USA",Mountain Time (US & Canada),1
3747,568156641339805697,neutral,1.0,,,United,,RhodseyM,,0,@united it's operated by united as it's a heathrow-Newark flight,,2015-02-18 13:14:33 -0800,London,Greenland,1
3748,568155450824216578,negative,1.0,Customer Service Issue,0.6225,United,,zackintheusa,,0,@united yes of course I have.  Is this how you treat customer with no recourse?,,2015-02-18 13:09:49 -0800,"columbus, oh",Central Time (US & Canada),1
3749,568155289146363904,negative,0.6639,Lost Luggage,0.3706,United,,MGsoundguy,,0,@united I will be stunned if my bags are in Hartford with me.  The ORD ground crew only had an hour to move my bags 200 yards,,2015-02-18 13:09:11 -0800,"Houston TX
",,1
3751,568153151636766721,negative,1.0,Flight Booking Problems,0.6606,United,,herestorian,,0,"@united Flight was overbooked! Was offered voucher to wait &amp; take another flight. Gate agent switched me over, retracted voucher offer.",,2015-02-18 13:00:41 -0800,,,1
3753,568149600403660800,positive,0.6768,,0.0,United,,greghei1,,0,@united Thanks - it's very helpful to understand that the reduced price seats that are sold at check-in have priority over the certificates.,,2015-02-18 12:46:35 -0800,"Fremont, California",Pacific Time (US & Canada),1
3754,568149201466617856,negative,1.0,Late Flight,1.0,United,,JackAcree,,0,@united As a Million Miler I've been delayed plenty. NEVER in the amateurish way@SilverAirwsys does it. I'd be embarrassed to be affiliated.,,2015-02-18 12:44:59 -0800,United States,Eastern Time (US & Canada),1
3756,568148282762874881,negative,1.0,Late Flight,1.0,United,,DCconnick,,0,@united Another delayed United flight. I should not be this surprised or upset. I'm mostly disappointed I have to Cancelled Flight my trip with my dad,,2015-02-18 12:41:20 -0800,,,1
3759,568148149610483712,negative,1.0,Customer Service Issue,0.6704,United,,scofro14,,0,"@united, I booked our flights w/ @WestJet. I saw the same prices each time I searched. It wasn't the least bit frustrating. #customerservice",,2015-02-18 12:40:49 -0800,,Mountain Time (US & Canada),1
3762,568144894964994048,negative,0.6368,Bad Flight,0.6368,United,,ajhoekst,,0,"@united I did not, my mind was on getting to the next flight.",,2015-02-18 12:27:53 -0800,"Novi, MI",Eastern Time (US & Canada),1
3765,568143658089717761,negative,1.0,Customer Service Issue,0.35200000000000004,United,,herestorian,,0,@united offered me a voucher to switch flights. Now voucher offer doesn’t exist &amp; the gate agent switched me to a delayed flight!,,2015-02-18 12:22:58 -0800,,,1
3766,568141442951942146,neutral,0.672,,0.0,United,,jordanslott,,0,@united when southwest did this to us -- a mechanical problem at least they gave us round trip vouchers. Will you step up to the pLate Flight too?,,2015-02-18 12:14:10 -0800,"Jersey City, NJ",,1
3772,568137238267047936,positive,1.0,,,United,,chrismackwpg,,0,@united all good! Next flight was a little delayed so it all worked 👍,,2015-02-18 11:57:27 -0800,,Central Time (US & Canada),1
3773,568135523530899456,neutral,0.6944,,0.0,United,,Kthrngllcksn,,0,@united flight 5431,,2015-02-18 11:50:38 -0800,,Central Time (US & Canada),1
3774,568134243177463815,negative,1.0,Flight Attendant Complaints,0.6559,United,,RohKapx1,,1,"@united Just boarded UA1297, was refused from carrying overhead bag as no space, in plane now with loads of space #fail #customerexperience",,2015-02-18 11:45:33 -0800,DFW & SF,Central Time (US & Canada),1
3776,568133255410671617,neutral,0.6701,,0.0,United,,Boruch_1,,0,@united @ShulemStern @gg8929 Raise a dispute with your cc provider and they will hopefully clear it for you.,,2015-02-18 11:41:38 -0800,,London,1
3779,568129947752992768,negative,1.0,Late Flight,1.0,United,,jordanslott,,0,@united UA1740 just admit you have no clue when flight will leave Denver. #unfriendlyskies,,2015-02-18 11:28:29 -0800,"Jersey City, NJ",,1
3782,568129661227499524,negative,1.0,Late Flight,1.0,United,,jordanslott,,0,@United UA1740. As the inbound flight dep time gets closer you push it back 15 min. You've been doing this for 2 hrs.,,2015-02-18 11:27:21 -0800,"Jersey City, NJ",,1
3783,568129652625158147,negative,1.0,Late Flight,1.0,United,,Kthrngllcksn,,0,@united why is my flight from mke to ord getting delayed? Our gate attendant is not communicating!,,2015-02-18 11:27:19 -0800,,Central Time (US & Canada),1
3788,568123268231602176,negative,1.0,Late Flight,1.0,United,,zackintheusa,,0,@united 2nd Late Flight flight today,,2015-02-18 11:01:57 -0800,"columbus, oh",Central Time (US & Canada),1
3796,568116996761452544,negative,1.0,Late Flight,1.0,United,,JimTrotter_NFL,,0,@united a good start would be  to warm the plane before the departure time so the flight isn't delayed due to frozen water lines.,,2015-02-18 10:37:01 -0800,San Diego,Pacific Time (US & Canada),1
3800,568115014139162625,negative,1.0,Lost Luggage,0.3441,United,,MGsoundguy,,0,@united every time I check a bag with your airline I'm confident I will be wearing the same clothes for 3 days.  Please prove me wrong.,,2015-02-18 10:29:09 -0800,"Houston TX
",,1
3805,568109963509415936,negative,1.0,Bad Flight,0.6737,United,,Max_Tau,,0,@united When will that happen? It really confuses when the 1st content to come on the 6in screens is about how technology forward United is.,,2015-02-18 10:09:04 -0800,Amsterdam NL,Athens,1
3806,568109878754934784,negative,1.0,Customer Service Issue,0.6484,United,,eatgregeat,,0,"@united you mean like my mailing address and rate? By the surliness of my United ""coworkers"" I'm guessing our benefits aren't great.","[29.97877958, -95.33246329]",2015-02-18 10:08:44 -0800,,Eastern Time (US & Canada),1
3810,568108909480824832,neutral,1.0,,,United,,BWithering,,0,@united How much is baggage check for International flights?,,2015-02-18 10:04:53 -0800,"Raleigh, NC  SoCal",Eastern Time (US & Canada),1
3812,568107363195973633,negative,1.0,Customer Service Issue,1.0,United,,Scotti,,0,"@United Wonder why people hate dealing with airlines?  Ridiculous and inflexible ""policies"".  I need a phone number and a resolution.  Now.",,2015-02-18 09:58:44 -0800,"Grand Junction, CO",Mountain Time (US & Canada),1
3814,568105220410105857,negative,1.0,Flight Booking Problems,0.6747,United,,greghei1,,0,"@united (2/2) It suggests that if can't confirm cert at time of Flight Booking Problems, I should assume that it may never clear. Didn't used to be that way",,2015-02-18 09:50:14 -0800,"Fremont, California",Pacific Time (US & Canada),1
3817,568101609894342656,negative,1.0,Can't Tell,0.6658,United,,harris,,0,"2/2 @united You don't really care about our comfort, you care about profitability. That's fine, just own up to it. #unfriendlyskies",,2015-02-18 09:35:53 -0800,NYC,Eastern Time (US & Canada),1
3818,568101444391276544,negative,0.7113,Bad Flight,0.3814,United,,harris,,0,1/2 @united Just be honest with your customers. The new seats are designed to fit more rows on the plane. More rows = more money.,,2015-02-18 09:35:13 -0800,NYC,Eastern Time (US & Canada),1
3819,568101176551452673,negative,1.0,Late Flight,1.0,United,,karinafmanalo,,0,@united missing this wedding because of these delays would not be cool,,2015-02-18 09:34:09 -0800,"Arlington, VA",,1
3821,568100000418250752,negative,1.0,Cancelled Flight,0.35,United,,zackintheusa,,0,"@united what do you think missing meetings is worth?  A flight voucher?  I fly all the time, so what would make it right?",,2015-02-18 09:29:29 -0800,"columbus, oh",Central Time (US & Canada),1
3822,568099620456423424,negative,0.6988,Bad Flight,0.6988,United,,OMGreller,,0,"@United and @DirectTV. Not to pile on, but it's time to update your in flight TV package. http://t.co/Lug4MFVWsA",,2015-02-18 09:27:58 -0800,on my iPhone,,1
3825,568096711450566657,negative,0.6551,Customer Service Issue,0.3356,United,,zackintheusa,,0,@united Learn to hold connections. They texted me there is another flight Late Flightr - my connection hasn't left and were pulling into the gate,,2015-02-18 09:16:25 -0800,"columbus, oh",Central Time (US & Canada),1
3827,568095662262358016,neutral,1.0,,,United,,jerry_eckerman,,0,@united this is me and my partners first trip to #NYC I bought the tickets at the same time Please seat us next to each other ConF# ILC0HP,,2015-02-18 09:12:15 -0800,"Orlando, Florida",,1
3837,568090851907207169,negative,1.0,Lost Luggage,1.0,United,,c9n0thing,,0,@united my bag is a few days Late Flight to me and this is like the 3rd time in the past couple months.  Where my free miles at?!,,2015-02-18 08:53:08 -0800,San Diego,Pacific Time (US & Canada),1
3838,568090000199270400,negative,1.0,Flight Attendant Complaints,0.3874,United,,Wrigley_Kid,,0,@united of course but they were just as helpless as everyone else .,,2015-02-18 08:49:45 -0800,"Wrigley, California ☀",Pacific Time (US & Canada),1
3839,568089179520954368,positive,1.0,,,United,,LocalKyle,,0,"@united Flew ORD to Miami and back and  had great crew, service on both legs. THANKS",,2015-02-18 08:46:29 -0800,Illinois,Central Time (US & Canada),1
3841,568088470712950784,negative,1.0,Customer Service Issue,1.0,United,,SteefFleur,,0,@united another week has passed and I hoped that I would have had a response by now,,2015-02-18 08:43:40 -0800,Amsterdam,,1
3845,568085949663584256,positive,0.6809,,0.0,United,,Raretturner,,0,@united no worries Your customer service gets a bad wrap but just spoke w agent who saved me huge amounts of time &amp; apologized for yesterday,,2015-02-18 08:33:39 -0800,"Washington, DC",Eastern Time (US & Canada),1
3846,568085636592349184,negative,1.0,Late Flight,0.6701,United,,barneykelley,,0,@united There is no excuse for leaving a minor to spend the night sobbing (9 hours) in a plastic chair. UA's actions? Terrible. # united,,2015-02-18 08:32:24 -0800,"New Canaan, Ct",,1
