tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
5.6922E+17,negative,1,Customer Service Issue,1,Southwest,,sgodsay,,0,"@SouthwestAir, answered right away for a new res, but can't rebook the people that were supposed to leave today? Worst customer service.",,2/21/2015 11:40,"Roxbury Crossing, MA",Quito
5.69216E+17,negative,1,Customer Service Issue,0.6632,Southwest,,ChiefTimFitch,,0,@SouthwestAir How to I rebook on-line when it keeps telling me that it's a reserv number for a past date (this morning)? Holding for 2hrs.,,2/21/2015 11:23,"St. Louis, Missouri USA",Central Time (US & Canada)
5.69215E+17,negative,1,Customer Service Issue,1,Southwest,,RomanMedia,,0,"@SouthwestAir Been on hold over 90 minutes. You can fly, but not answer the phone?",,2/21/2015 11:20,San Diego,
5.69211E+17,negative,0.6793,Flight Booking Problems,0.6793,Southwest,,sgodsay,,0,@SouthwestAir can you provide direct assistance? My colleague and I cannot re-book b/c the ticket was booked via a corporate account. #help,,2/21/2015 11:02,"Roxbury Crossing, MA",Quito
5.69208E+17,negative,0.6737,Customer Service Issue,0.6737,Southwest,,RCAther10,,0,@SouthwestAir I am trying to change a ticket for travel on Monday that cannot be changed online. Anyway faster than waiting on hold? #anhour,,2/21/2015 10:53,"Littleton, CO",Mountain Time (US & Canada)
5.69208E+17,negative,0.6765,Customer Service Issue,0.6765,Southwest,,jaretgordon,,0,@SouthwestAir have a prompt for consumers for prompt for customer service instead of having customers on hold for 1.5 hrs,,2/21/2015 10:53,,Central Time (US & Canada)
5.69208E+17,negative,0.6923,Customer Service Issue,0.6923,Southwest,,Andieeejo,,0,@SouthwestAir 😅 you won't let me change my reservation online so now I'm just wasting my time. http://t.co/mHA3xXaeD5,,2/21/2015 10:53,,
5.69208E+17,negative,1,Customer Service Issue,1,Southwest,,jaretgordon,,0,@SouthwestAir hire more customer service agents. And hour and a half is too long to hold,,2/21/2015 10:52,,Central Time (US & Canada)
5.69207E+17,negative,1,Customer Service Issue,1,Southwest,,sgodsay,,0,"@SouthwestAir, been on hold for an over an hour now - when can we expect some customer service? #disappointed",,2/21/2015 10:49,"Roxbury Crossing, MA",Quito
5.69206E+17,negative,1,Flight Attendant Complaints,1,Southwest,,stacymichael14,,0,@SouthwestAir  the agents werenot helpful told me I would have to pay 2chng even though I Tld them going2 bwi whch is part of trvl advsry,,2/21/2015 10:44,,
5.69205E+17,negative,1,Flight Attendant Complaints,0.6421,Southwest,,Tweeter_mom_,,0,"@SouthwestAir because according to the flight attendant my husband doesn't talk english, when the fact is that he understand and talks it",,2/21/2015 10:41,Florida,Eastern Time (US & Canada)
5.69204E+17,negative,0.7097,Customer Service Issue,0.3656,Southwest,,katieaune,,0,@SouthwestAir thx - i managed to figure it out by trying diff confirmation #s as i booked. just annoying it's not readily available!,,2/21/2015 10:36,Chicago,Central Time (US & Canada)
5.69204E+17,negative,1,Customer Service Issue,0.6588,Southwest,,rutty1221,,0,@SouthwestAir 2nd leg of trip Cancelled Flightled. Been on hold 1.5 hrs. Will we lose our $ if we don't speak to someone before first flight leaves?,,2/21/2015 10:35,"San Diego, CA",
5.69203E+17,negative,1,Customer Service Issue,1,Southwest,,ItsDTruth,,0,@SouthwestAir I've been on hold almost an hour! I LUV y'all but #ImJustSaying 😔😔😔 http://t.co/t6fYyBHjhL,,2/21/2015 10:34,North Texas,Central Time (US & Canada)
5.69202E+17,negative,1,Customer Service Issue,1,Southwest,,jsanner2,,0,"@SouthwestAir I love you guys, but even Comcast has a better phone help system. A simple callback system would fix most of the problem...",,2/21/2015 10:29,,
5.69201E+17,negative,1,Customer Service Issue,0.6413,Southwest,,itsEiBE,,0,@SouthwestAir you guys need better communication to your customers. This is rude and unprofessional.,,2/21/2015 10:26,Lost In The Ether,Central Time (US & Canada)
5.69201E+17,negative,1,Customer Service Issue,0.6792,Southwest,,igdaloff,,0,@SouthwestAir I wrote to your customer support on Monday re: a Cancelled Flighted flight but haven't heard back. Any idea what's up? Thanks.,,2/21/2015 10:24,"New York, NY",Mountain Time (US & Canada)
5.69197E+17,negative,1,Customer Service Issue,0.6693,Southwest,,jmwait,,0,.@SouthwestAir received an error online and have been on hold for over 1.5 hours. Completely unacceptable.,,2/21/2015 10:09,,Eastern Time (US & Canada)
5.69188E+17,negative,1,Customer Service Issue,0.6513,Southwest,,davidgoodson71,,0,@SouthwestAir  when you take my money and do not provide a service makes for a profitable venture for your company. #IsItTheGaryKellyWay?,,2/21/2015 9:34,,
5.69183E+17,negative,1,Customer Service Issue,1,Southwest,,AnthonyLambkin,,0,@SouthwestAir trying to rebook flight. On hold for 23 mins before disconnected and now almost 40 mins? Unbelievable. http://t.co/0BJNz4EIX5,,2/21/2015 9:14,"Nashville, TN",Central Time (US & Canada)
5.69182E+17,negative,0.6403,Customer Service Issue,0.6403,Southwest,,cjangla,,0,@SouthwestAir been on hold for 20 mins to Cancelled Flight my reservation. Can you assist?,,2/21/2015 9:08,,Central Time (US & Canada)
5.69181E+17,negative,1,Customer Service Issue,0.6545,Southwest,,Shivener,,0,"@SouthwestAir On hold over 2 hrs and got cutoff !Cancelled Flightled my flight, now can't get to booked cruise in Florida! Terrible customer service!",,2/21/2015 9:03,,Quito
5.6918E+17,negative,1,Customer Service Issue,0.9256,Southwest,negative,HDTeem,Customer Service Issue,0,@SouthwestAir I've been on hold for over an hour and counting…just need a simple name change http://t.co/5Siczx1oez,,2/21/2015 9:00,"Baton Rouge, LA",Central Time (US & Canada)
5.6918E+17,negative,1,Customer Service Issue,1,Southwest,,dan_humboldt,,0,@SouthwestAir been on hold for over an hour to speak to a customer service rep. What the heck?? #Southwest #customerservice,,2/21/2015 8:59,,
5.69176E+17,negative,1,Customer Service Issue,1,Southwest,,ray_ettel,,0,@SouthwestAir - you can do better than having someone on hold for over an hr http://t.co/FxNv618B1A,,2/21/2015 8:45,Denver Co,
5.69176E+17,negative,1,Flight Booking Problems,0.6593,Southwest,,kenziemarie92,,0,@SouthwestAir We have been waiting for almost 3 hours trying to rebook flights. PLEASE help us get through to someone.,,2/21/2015 8:43,"Egg Harbor, WI",Mountain Time (US & Canada)
5.69175E+17,negative,0.6809,Customer Service Issue,0.6809,Southwest,,SherzodGulamov,,0,@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands,,2/21/2015 8:39,"Washington DC, New York",
5.69173E+17,negative,1,Customer Service Issue,0.6816,Southwest,,slandail,,0,"@SouthwestAir 2 hours on hold trying to reschedule Cancelled Flightled flight. Hold music stopped, but no one's answering. How can I reach a rep?",,2/21/2015 8:31,"Columbus, Ohio",Eastern Time (US & Canada)
5.69172E+17,negative,1,Customer Service Issue,1,Southwest,,caesar_funch,,0,@SouthwestAir I thought you guys were the best airline...I've been on hold for an hour!,,2/21/2015 8:27,,Central Time (US & Canada)
5.6917E+17,negative,0.6522,Customer Service Issue,0.6522,Southwest,,xscubascottiex,,0,@SouthwestAir Had to pay a $25 fare difference on a change but can't seem to find the receipt for it. How can I get a copy for reimbursement,,2/21/2015 8:22,"Ontario, Canada",Atlantic Time (Canada)
5.6917E+17,negative,1,Customer Service Issue,1,Southwest,,SherzodGulamov,,0,"@SouthwestAir can't speak with customer service for 2hours, still on hold! Do you guys work?#nogood",,2/21/2015 8:20,"Washington DC, New York",
5.69168E+17,negative,1,Flight Booking Problems,0.6508,Southwest,,arteriesrus,,0,"@SouthwestAir VERY frustrated. Saw seats avail. online for pref alt. flight, unable to book online, lost those seats during &gt;2 hr phone hold",,2/21/2015 8:15,Salt Lake City,Mountain Time (US & Canada)
5.69165E+17,negative,1,Flight Booking Problems,0.3551,Southwest,,jeffreyfields,,0,@SouthwestAir this is ridiculous. It's been 2 hours on hold to rebook Cancelled Flightled flight.,,2/21/2015 8:02,LA // DC // LA,Pacific Time (US & Canada)
5.69165E+17,negative,1,Customer Service Issue,1,Southwest,,BigMouthLogan,,0,@SouthwestAir - Hi Janet in customer service. I'm calling you back and have been sitting in que for 40 mins! Plz pick it up!!! #frustrated,,2/21/2015 8:02,"Austin, TX",
5.69165E+17,negative,1,Customer Service Issue,1,Southwest,,GRitchart,,0,"@SouthwestAir I thank you for the reply but too complicated to DM, really would like to talk to a cust rep. What is going on there?",,2/21/2015 8:01,,
5.69165E+17,negative,1,Customer Service Issue,0.6848,Southwest,,NicolePiering,,0,@SouthwestAir Can't DM you because you don't follow me.,,2/21/2015 8:01,"Long Island, NY",Eastern Time (US & Canada)
5.69165E+17,negative,1,Customer Service Issue,1,Southwest,,troyhorton,,0,@SouthwestAir Yes. I figured an hour was a long enough time to hold before giving up. Can somebody call me?,,2/21/2015 8:00,"Dallas, TX",Central Time (US & Canada)
5.69164E+17,negative,1,Customer Service Issue,0.6548,Southwest,,NicolePiering,,0,@SouthwestAir - been on hold forever. My first flight was Cancelled Flightled but my 2nd flight is still on time - HELP!,,2/21/2015 7:57,"Long Island, NY",Eastern Time (US & Canada)
5.69162E+17,negative,1,Customer Service Issue,0.6727,Southwest,,jeffreyfields,,1,@SouthwestAir is anyone answering phones to rebook Cancelled Flightled flights?,,2/21/2015 7:51,LA // DC // LA,Pacific Time (US & Canada)
5.69162E+17,negative,1,Customer Service Issue,1,Southwest,,arteriesrus,,0,"@SouthwestAir customer svc worse than the #WinterWeather !  Flight Cancelled Flighted, website malfunction, on hold for &gt;1:34. http://t.co/PgwUkrpMOx","[41.81477378, -80.93644744]",2/21/2015 7:47,Salt Lake City,Mountain Time (US & Canada)
5.69159E+17,negative,1,Customer Service Issue,1,Southwest,,GRitchart,,1,@SouthwestAir been on hold now for 1 hour 20 minutes with cust service. Can you help?,,2/21/2015 7:35,,
5.69155E+17,negative,1,Customer Service Issue,0.6889,Southwest,,jaindrops,,0,@SouthwestAir answered. My options are a refund or a resched for Monday (I'd miss work). So I'm paying hundreds for a @USAirways flight tmw.,,2/21/2015 7:22,"Boston, MA",
5.69155E+17,negative,1,Customer Service Issue,1,Southwest,,GoKebo,,0,@SouthwestAir on hold for over an hour twice?  Terrible.,,2/21/2015 7:20,,Mountain Time (US & Canada)
5.69154E+17,negative,1,Customer Service Issue,0.6563,Southwest,,sailorchick9705,,0,@SouthwestAir crazy hold times today. Over an hour now. Help?,,2/21/2015 7:16,CT,
5.69153E+17,negative,1,Customer Service Issue,1,Southwest,,amyvenezia,,0,@SouthwestAir  been on hold  for 2 1/2 hrs. Can't get 2 airport 4 flight icy country backroads! Help pls? @SouthwestAir  #BNA,,2/21/2015 7:14,The Universe,Pacific Time (US & Canada)
5.69152E+17,negative,1,Customer Service Issue,1,Southwest,,amyvenezia,,0,@SouthwestAir been on hold  for 2 1/2 hrs. Can't get 2 airport 4 flight icy country backroads! Help pls? Can a human answer? #BNA,,2/21/2015 7:10,The Universe,Pacific Time (US & Canada)
5.69151E+17,negative,1,Customer Service Issue,1,Southwest,,AmyBFree,,0,@SouthwestAir Been on hold for over an hour - any chance someone can help me on here?,,2/21/2015 7:06,,Quito
5.6915E+17,negative,1,Customer Service Issue,0.6879,Southwest,,UnprovenTheory,,0,@SouthwestAir Cancelled Flightled my flight without explanation and won't pick up the phone...25 minutes and counting.   #customerservice @olive201,,2/21/2015 7:01,,
5.69147E+17,negative,1,Customer Service Issue,0.6685,Southwest,,DuellAram,,0,"@SouthwestAir my wife has now been on hold for 90 minutes....I get weather is bad, but this is insane. #customerservice #customerloyalty",,2/21/2015 6:47,,
5.69146E+17,negative,1,Customer Service Issue,0.6452,Southwest,,EmilySandvik,,0,@SouthwestAir I've been on hold for 2 hours!  When will you answer??,,2/21/2015 6:46,,
5.69144E+17,negative,1,Customer Service Issue,1,Southwest,,ERMaguire,,0,"@southwestair Cancelled Flightling flights due to winter weather is totally understandable, but it would sure be nice if you would answer your phones.",,2/21/2015 6:37,"Washington, DC",Eastern Time (US & Canada)
5.69143E+17,negative,1,Customer Service Issue,1,Southwest,,nelsjeff,,0,"@SouthwestAir, I've been on hold for 3 hrs. now, waiting to talk to someone with a pulse to get my Cancelled Flighted flight rescheduled. Is this SOP?",,2/21/2015 6:34,,
5.69143E+17,negative,1,Flight Booking Problems,1,Southwest,,scunning16,,0,@SouthwestAir been on hold to rebook a flight to CMH for 1.5 hrs. Your rebook website is crashed.,,2/21/2015 6:34,Ohio,
5.6914E+17,negative,1,Customer Service Issue,0.6803,Southwest,,AhamayIkuzus,,0,@SouthwestAir been on hold so long to rebook my Cancelled Flightled flight I had enough time to rebook with @USAirways instead! Lots of room there!,,2/21/2015 6:23,St Louis,Central Time (US & Canada)
5.69134E+17,negative,1,Customer Service Issue,1,Southwest,,aoofori,,0,@SouthwestAir Have been on hold to reschedule a flight for 1.5 hours! Please help! Phone will be out of batteries soon.,,2/21/2015 5:58,,
5.69133E+17,negative,1,Customer Service Issue,1,Southwest,,dizzleforizzle,,0,@SouthwestAir 40 minutes still haven't talked to one person #shocking phone is gonna died before I talk to anyone http://t.co/iWoiGRLHXb,,2/21/2015 5:54,"Omaha, NE ",
5.69131E+17,negative,1,Customer Service Issue,0.6828,Southwest,,Chris44j,,0,@SouthwestAir  at fort launder dale and the gate agent can't switch flights to an earlier flight but we can on our phone...ridiculous,,2/21/2015 5:44,,
5.69126E+17,negative,1,Customer Service Issue,1,Southwest,,gabb_b,,0,@SouthwestAir I'm going to need you to answer your phones. Being on hold for an hour isn't okay.,,2/21/2015 5:26,"Louisville, KY ",Mountain Time (US & Canada)
5.69125E+17,negative,1,Customer Service Issue,0.6787,Southwest,,jaretgordon,,0,@SouthwestAir almost an hour on hold for swa is inexcusable #hiremorepeople,,2/21/2015 5:21,,Central Time (US & Canada)
5.69116E+17,negative,0.6712,Customer Service Issue,0.6712,Southwest,,CallMeStanley7,,0,@SouthwestAir Suggestions: tell customers approximate wait times when they are on hold (50 min now...) and allow them to Cancelled Flight online!,,2/21/2015 4:45,,
5.6911E+17,negative,1,Customer Service Issue,1,Southwest,,SecularBoston,,0,"@SouthwestAir how is tkt in the A grp for a cxld flight gets stuck at the back of the Cs when your site, phone and agents took 1h to rebook",,2/21/2015 4:23,"Somerville, MA",Eastern Time (US & Canada)
5.69099E+17,negative,0.6789,Customer Service Issue,0.36,Southwest,,RawTravelTV,,0,@SouthwestAir apologies help. Would have been nice had supvsr. Sally in CLE offered one. Not usual gr8 southwest customer service I love,,2/21/2015 3:40,New York City,Eastern Time (US & Canada)
5.69096E+17,negative,1,Customer Service Issue,0.7057,Southwest,,jsanner2,,0,@SouthwestAir On hold for two hours and it timed-out on me. Great system you got there.,,2/21/2015 3:28,,
5.69086E+17,negative,1,Customer Service Issue,0.6566,Southwest,,jsanner2,,0,@SouthwestAir Any plans to implement a call-back system on your reFlight Booking Problems line? Been on hold for over an hour now...,,2/21/2015 2:47,,
5.69085E+17,negative,0.6704,Customer Service Issue,0.6704,Southwest,,Shugnussy,,0,@SouthwestAir There's nothing I love more than being on hold for over an hour http://t.co/LIQWoblFbT,,2/21/2015 2:45,"Liberty Lake, WA",Pacific Time (US & Canada)
5.69078E+17,negative,0.663,Flight Booking Problems,0.3587,Southwest,,KyleFogg82,,0,"@SouthwestAir app error - says click here, can't click not hyperlinked http://t.co/IH5w9nfKz2",,2/21/2015 2:16,"Indianapolis, IN",Atlantic Time (Canada)
5.69076E+17,negative,1,Customer Service Issue,0.6733,Southwest,,BourbonBanter,,0,@SouthwestAir I need your help but no one will pick up the phone.,,2/21/2015 2:08,"St. Louis, MO",Central Time (US & Canada)
