tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
5.67813E+17,neutral,1,,,United,,VisionRoij,,0,"@united 877 from amsterdam to ewr, 02.27.2015, 737-300.",,17-02-2015 14:29,The Netherlands,Amsterdam,0
5.67812E+17,negative,1,Flight Booking Problems,0.3446,United,,NaftuliPollak,,5,@united @UnitedAppeals @gg8929 What kind of hypocrisy is that? Only Cancelled Flightling tickets with bad exchange rate if in your advantage #united,,17-02-2015 14:26,,Amsterdam,0
5.67811E+17,negative,1,Can't Tell,0.6553,United,,barneykelley,,0,@united I'll be sending/posting complete details of the circumstances surrounding this matter.  United airlines should be ashamed.,,17-02-2015 14:22,"New Canaan, Ct",,0
5.67808E+17,neutral,1,,,United,,VisionRoij,,0,@united Allright! Last question : the power outlets on my flight are available in the premium cabin. Does that include economy plus cabin?,,17-02-2015 14:10,The Netherlands,Amsterdam,0
5.67805E+17,negative,0.66,Flight Booking Problems,0.33,United,,gg8929,,7,@united But I got a bad exchange rate so want my money back. Please can you refund without penalty.,,17-02-2015 13:58,,Amsterdam,0
5.67802E+17,neutral,1,,,United,,michaelvandijk1,,0,"@united do you think there Will problems at Newark, NJ on Saturday due to expected snow?",,17-02-2015 13:45,Nederland,Amsterdam,0
5.67802E+17,positive,0.6531,,0,United,,thesuesaga,,0,"@united Thank you for the speedy response! I figured it may be something of that nature. You guys and your ""fine print,"" haha",,17-02-2015 13:43,"North Hollywood, CA",,0
5.67801E+17,negative,1,Customer Service Issue,1,United,,VettedShopper,,0,@united thanks for your attention. I would actually like to make a specific complaint about customer service at DCA. What is my best option?,,17-02-2015 13:41,,Eastern Time (US & Canada),0
5.67797E+17,positive,1,,,United,,KCousineau09,,0,@united Thanks for the timely service &amp; great staff getting my wife and me to and from Cancun this past week for our honeymoon.,,17-02-2015 13:26,"Titletown, USA",Central Time (US & Canada),0
5.67797E+17,positive,0.6635,,0,United,,CWWMUK,,0,"@united done just now, thanks.",,17-02-2015 13:23,North West of England,,0
5.67794E+17,negative,1,Late Flight,1,United,,HamiltonSarah,,0,"@united thanks for the offer, but I finally made it to my destination, albeit hours Late Flight.",,17-02-2015 13:12,"chicago, il",Central Time (US & Canada),0
5.67793E+17,negative,1,Can't Tell,0.3333,United,,ferriertv,,0,@united it would be super if you paid as much attention to actual fliers as you do to credit card holders.,,17-02-2015 13:09,Denver,Mountain Time (US & Canada),0
5.67791E+17,neutral,0.6957,,,United,,VisionRoij,,0,"@united sorry, wrong link for the bag : http://t.co/pZAl4wtrEZ Thats the one i meant",,17-02-2015 13:01,The Netherlands,Amsterdam,0
5.6779E+17,neutral,0.6523,,0,United,,Tony_Ciccolella,,0,"@united take a lesson from @VirginAmerica , they know how to treat customers!",,17-02-2015 12:58,"Brentwood, CA",Pacific Time (US & Canada),0
5.67789E+17,negative,1,Customer Service Issue,1,United,,danahajek,,0,@united customer service 👎,,17-02-2015 12:55,chicago IL,Central Time (US & Canada),0
5.67787E+17,negative,1,Late Flight,1,United,,applecor2,,0,@united thanks finally made it.. Missed meetings but what can I do now?,,17-02-2015 12:44,,Mountain Time (US & Canada),0
5.67774E+17,neutral,1,,,United,,mac8315,,0,@united was never given one,,17-02-2015 11:52,,Eastern Time (US & Canada),0
5.67771E+17,positive,1,,,United,,RWMann,,0,"@united Thanks, ^KP. Please also mention the Quiche breakfast and Tandoori chicken dinner entrees and accompaniments are truly First Class.",,17-02-2015 11:42,"Port Washington, NY 11050",Eastern Time (US & Canada),0
5.67766E+17,negative,1,Late Flight,0.7139,United,,conlach,,0,"@united I'm not this person, but I've been sitting in Denver for three hours and all I want to do is get on a plane. Please let me go home.",,17-02-2015 11:23,"Bozeman, Montana",Central Time (US & Canada),0
5.67761E+17,negative,1,Customer Service Issue,0.6701,United,,SSest72,,0,@united 2 employee yelled at her. 3 employee stood with others whispering and pointing at her from behind counter,,17-02-2015 11:02,,,0
5.67747E+17,positive,1,,,United,,MaryStinchfield,,0,@united thankful for great service in Newark. Seats fixed and I was seated with my daughter! Fab landing in Fort Myers!,,17-02-2015 10:04,Massachusetts  ,,0
5.67745E+17,negative,1,Late Flight,1,United,,JenSpnSuperstar,,0,@united my mother's flight was delayed from phl-ord. We're on our way to NRT and the gate refused to upgrade. A platinum.  Blegh,,17-02-2015 10:00,"Houston, Texas",Central Time (US & Canada),0
5.67745E+17,neutral,1,,,United,,aries83861,,0,"@united Is there a way to get  a copy of Feb's edition of Hemisphere
magazine with out flying?",,17-02-2015 09:57,ottawa,,0
5.67743E+17,negative,0.6756,Flight Booking Problems,0.6756,United,,ColtSTaylor,,0,@united I somehow think I'm going to be stuck paying for a hotel room in Denver without winter clothes on my dime.  I guess we'll see.,,17-02-2015 09:51,All Over The World,,0
5.67742E+17,neutral,0.6752,,0,United,,MelodyKho,,0,@united Confirmation number: NJV4BP - All I need is email confirmation of flight from NYC - SFO Feb 4,,17-02-2015 09:47,"NYC, Toronto ",Quito,0
5.67742E+17,positive,0.6632,,0,United,,brenttaylor,,0,@united Brandi Zabsonre in Denver deserves a raise for bringing delight into a terrible travel situation. big ups http://t.co/TK3aOpdtSQ,,17-02-2015 09:45,,Central Time (US & Canada),0
5.67736E+17,negative,1,Cancelled Flight,1,United,,AndrewBarco1,,0,@united feck guys. Stop Cancelled Flightling flights from EWR to RIC the weather is fine I both locations!!!,,17-02-2015 09:23,Usually in a plane,Eastern Time (US & Canada),0
5.67735E+17,positive,1,,,United,,BhutanOrient,,0,"@united @FlyANA_official pleasantly surprised to find ANA has made major upgrades on their transpacific route in flights, planes and service",,17-02-2015 09:19,Bhutan,Pacific Time (US & Canada),0
5.67731E+17,neutral,0.6995,,0,United,,BhutanOrient,,0,@united actually we did not consider she might have made a mistake. She did not complain beyond that she indicated it on her reservation.,,17-02-2015 09:03,Bhutan,Pacific Time (US & Canada),0
5.6773E+17,negative,0.3456,Can't Tell,0.3456,United,,meracross,,0,"@united's first-class #cockup
http://t.co/oh7CFv7DHR",,17-02-2015 09:00,Toronto,Pacific Time (US & Canada),0
5.67729E+17,neutral,0.6702,,,United,,CWWMUK,,0,@united Filled in the form you sent the link to on 29.1.15 and then either 9 or 10.2.15,,17-02-2015 08:56,North West of England,,0
5.67728E+17,negative,1,Late Flight,1,United,,alvintylaw,,0,@united did not let me get on the IAH-HNL direct. Now weather delay for my SFO leg. Stop being reactive and be proactive!,,17-02-2015 08:49,"Island of Oahu, Hawaii",,0
5.67727E+17,negative,0.7109,Can't Tell,0.3609,United,,richardkerris,,0,"@united Bad coffee, but the juice is ok. #GetPhilz @ United Terminal SFO Airport http://t.co/Sg7IQqFVsO","[37.62006843, -122.38822083]",17-02-2015 08:48,"Los Gatos, CA ",,0
5.67727E+17,negative,1,Customer Service Issue,1,United,,mlipschits,,0,@united why am i mot getting my refund?,,17-02-2015 08:46,Jerusalem-London-Antwerp,,0
5.67596E+17,negative,1,Late Flight,1,United,,CRomerDome,,0,@united I like delays less than you because I'm the one on the plane. Connect me with a voucher,,17-02-2015 00:05,"Portland, OR",Pacific Time (US & Canada),0
5.67595E+17,negative,1,Bad Flight,0.6707,United,,brenduch,,0,"@united and don't hope for me having a nicer flight some other time, try to do things right. You sold me those tickets with that connetion",,17-02-2015 00:01,,Buenos Aires,0
5.70294E+17,neutral,1,,,Southwest,,idk_but_youtube,,0,@SouthwestAir did you know that suicide is the second leading cause of death among teens 10-24,,24-02-2015 10:45,1/1 loner squad,Eastern Time (US & Canada),0
5.70293E+17,neutral,0.3511,,0,Southwest,,Marc_Hoffman,,0,@SouthwestAir Do you promise to not unfollow me? 😉,,24-02-2015 10:43,"Denver, CO",Mountain Time (US & Canada),0
5.70289E+17,positive,1,,,Southwest,,crook_justin,,0,@SouthwestAir weather bc of system outage. Hopefully everything goes smoothly now. Thank you for follow up,,24-02-2015 10:28,Fort Lauderdale,,0
5.70288E+17,negative,1,Lost Luggage,1,Southwest,,jparkermastin,,0,@SouthwestAir  got my bags 35 hours Late Flightr and an offer of $50 to go pick them up. Taxi costs $65 one way. Spent $200 for the inconvenience.,,24-02-2015 10:22,,,0
5.70281E+17,negative,1,Customer Service Issue,1,Southwest,,michaelossa,,0,@SouthwestAir your phone service sucks,,24-02-2015 09:54,"Newark, Ohio",Central Time (US & Canada),0
5.70275E+17,negative,1,Customer Service Issue,1,Southwest,,NecroticDoctor,,0,@SouthwestAir My first call got dropped. Waited 15 mins for the second but ran out of time. Will try again Late Flightr. No way to do this online?,,24-02-2015 09:33,Trapped in Baltimore.,Atlantic Time (Canada),0
5.70274E+17,negative,1,Customer Service Issue,0.6411,Southwest,,Heavenlychc9,,0,@SouthwestAir great now we are all de boarding perfectly plane is shot. Fml. Plans are screwed. Thanks for nothing @SouthwestAir,,24-02-2015 09:29,,,0
5.70272E+17,negative,1,Late Flight,1,Southwest,,Heavenlychc9,,0,@SouthwestAir @SMiles1307 over two hours now.  Ugh we should all get vouchers this is inexcusable ESP after a pre flight check that was ok.,,24-02-2015 09:21,,,0
5.70271E+17,negative,0.69,Can't Tell,0.69,Southwest,,ceoDanya,,0,"@SouthwestAir yes, very much so! I was looking forward to using your airlines for future flights but never again.",,24-02-2015 09:17,The next President of Libya,Quito,0
5.70271E+17,neutral,1,,,Southwest,,JBadnastythug,,0,@SouthwestAir done,,24-02-2015 09:15,"Duluth, MN",Eastern Time (US & Canada),0
5.70266E+17,negative,1,Flight Attendant Complaints,0.697,Southwest,,Heavenlychc9,,0,@SouthwestAir where your airline people screwed up our boarding passes on the way back from puerto Vallarta. This is horrible and we are,,24-02-2015 08:55,,,0
5.70265E+17,negative,1,Can't Tell,0.3426,Southwest,,byronics,,0,@SouthwestAir do you know that your lost baggage portal http://t.co/hUcLXluV5h doesn't work on mobile? It's a 404 http://t.co/O4ZR27Qpcr,,24-02-2015 08:51,"Los Angeles, CA",Pacific Time (US & Canada),0
5.70262E+17,negative,1,Customer Service Issue,1,Southwest,,SMiles1307,,0,@SouthwestAir frustrating indeed especially when no one knows what the issue is....,,24-02-2015 08:40,,,0
5.7026E+17,negative,0.6619,Late Flight,0.6619,Southwest,,SMiles1307,,0,@SouthwestAir Supposed to take off almost 2 hours ago....#vacationfail #frozenwater? #gettingimpatient #theycouldatleastofferfreebooze,,24-02-2015 08:34,,,0
5.70253E+17,negative,1,Late Flight,1,Southwest,,SNBalzac,,0,"@SouthwestAir LA always has traffic, but this is INSANE. I can't be the only one with this issue on flight 1625",,24-02-2015 08:05,"San Juan, Brooklyn, LA ",Atlantic Time (Canada),0
5.70253E+17,negative,1,Customer Service Issue,0.6714,Southwest,,SNBalzac,,0,@SouthwestAir INSANE traffic in LA. Trying to call you all to re schedule flight but been on phone for 20 minutes and nothing.,,24-02-2015 08:05,"San Juan, Brooklyn, LA ",Atlantic Time (Canada),0
5.70253E+17,neutral,1,,,Southwest,,MyCustoAdvocate,,0,@SouthwestAir Airline trouble &amp; not getting satisfactory customer service? contact http://t.co/aQjn4HwNaC  we negotiate resolutions for You!,,24-02-2015 08:03,"Miami, New York, Boston",,0
5.70248E+17,neutral,0.6907,,0,Southwest,,kdtwill,,0,@SouthwestAir is America's largest airline by passengers carried! Wonder if this is b/c they have a 'Customer Service Bible' #ANAmarketers,,24-02-2015 07:45,"Austin, Texas",,0
5.70246E+17,negative,0.6458,Customer Service Issue,0.6458,Southwest,,NecroticDoctor,,0,@SouthwestAir Is there a way to receive a refund on a trip that was Cancelled Flight online instead of calling? Your phone lines are super busy.,,24-02-2015 07:38,Trapped in Baltimore.,Atlantic Time (Canada),0
5.70239E+17,positive,1,,,Southwest,,DelaneySchenk,,0,"@SouthwestAir is the best airline hands down. Amazing customer service, bags free and affordable flights. #happycamper",,24-02-2015 07:07,,Central Time (US & Canada),0
5.70223E+17,neutral,1,,,Southwest,,passthechorizo,,0,"@SouthwestAir- ...was only less than 3500pts, but it helped. Had PartnerRewards incoming, but not fast enough to keep pts from expiring.",,24-02-2015 06:04,Chicago,Central Time (US & Canada),0
5.70221E+17,positive,1,,,Southwest,,NicoleMEBump,,0,@SouthwestAir Thank you for the tip!,,24-02-2015 05:56,"Manchester, NH",Eastern Time (US & Canada),0
5.70219E+17,negative,1,Can't Tell,0.6651,Southwest,,pwalnuts1156,,0,@SouthwestAir   I hate evolved seating. knees in the seat pocket http://t.co/forNpF69Ky,,24-02-2015 05:50,Galt Gulch,Pacific Time (US & Canada),0
5.70215E+17,negative,0.6843,Late Flight,0.6843,Southwest,,jlivingood,,0,@SouthwestAir Any ETD for SWA1004 from PHL? Appears delayed but no info available at gate.,"[39.87778809, -75.23663363]",24-02-2015 05:33,"Philadelphia, PA",Eastern Time (US & Canada),0
5.70212E+17,neutral,0.6559,,0,Southwest,,RyanHanley_Com,,0,^CB how do you know? @SouthwestAir,,24-02-2015 05:20,"Albany, NY",Eastern Time (US & Canada),0
5.7021E+17,positive,0.6563,,0,Southwest,,osman_khan,,0,@SouthwestAir - We left iPad in a seat pocket.  Filed lost item report. Received it exactly 1 week Late Flightr.  Is that a record?  #unbelievable,,24-02-2015 05:13,Chicago,Central Time (US & Canada),0
5.7019E+17,neutral,1,,,Southwest,,emayteeteej,,0,"@SouthwestAir quick question - i bought wifi for my phone, do I have to buy it again on my tablet? I have 9 hours left on my trip",,24-02-2015 03:54,"Hopatcong, NJ",,0
5.701E+17,positive,1,,,Southwest,,JohnRDalton,,0,@SouthwestAir Looking forward to flying once again with #SWA on Friday! The #LUV airline. #DTW #MDW #TUS,"[0.0, 0.0]",23-02-2015 21:58,"Detroit, Michigan",,0
5.70088E+17,negative,1,Bad Flight,0.6565,Southwest,,___the___,,0,@SouthwestAir wifi stays connected about the lifetime of a higgs boson,,23-02-2015 21:08,la,Pacific Time (US & Canada),0
5.70076E+17,neutral,0.6382,,,Southwest,,racingchic247,,0,@SouthwestAir Please lower my plane flight by like $100 bucks!! Thanks~ #FloridaVacation,,23-02-2015 20:21,"Moultonborough, NH",Quito,0
5.70069E+17,positive,0.6744,,0,Southwest,,ShomanWright,,0,@SouthwestAir The Fact That U See Black History Month 12 Months A Year Is Honorable! We WILL BE An Economic Base For Corp. Like U In Future!,,23-02-2015 19:53,Tennessee,,0
5.70066E+17,neutral,0.6515,,0,Southwest,,DaveyGrand,,0,@SouthwestAir should offer cdn border towns incentive to fly since exchange rates are #hurt. #customerappreciation #gaincustomers #keepem2,,23-02-2015 19:43,Canada/US,,0
5.7006E+17,negative,1,Can't Tell,0.6622,Southwest,,TheRandyHarbin,,0,@SouthwestAir has become like every other airline #crooked I can't believe they are taking over $500 #shouldwearmasks #shocked,,23-02-2015 19:16,Kansas City MO,Central Time (US & Canada),0
5.70052E+17,neutral,0.6273,,,Southwest,,delshaffer,,0,"See you in ATL! “@SouthwestAir: Congrats to our #DestinationDragons winners! Ready, Atlanta? http://t.co/AY1GIdcfa4 http://t.co/yC7V2s0iOd”",,23-02-2015 18:44,"Charleston, SC",Eastern Time (US & Canada),0
5.70047E+17,positive,1,,,Southwest,,smokinjimz,,0,"@SouthwestAir Katie, Gate C47, Denver International, fantastic customer service helping me and 2 new flyers; thx for amazing staff!",,23-02-2015 18:25,"Waterford, MI",,0
5.70035E+17,positive,1,,,Southwest,,Btrap897,,0,@SouthwestAir thanks for the great customer service today! 👍👌,,23-02-2015 17:37,,Eastern Time (US & Canada),0
5.70033E+17,negative,1,Lost Luggage,1,Southwest,,HDsportsguy,,0,"@SouthwestAir when I called I was told my bag had made it to PHL, but still has not been delivered or any call from the delivery service",,23-02-2015 17:30,,,0
