,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone,label
2724,568932482323623937,negative,0.685,Flight Booking Problems,0.3586,United,,iamtedking,,0,"@united ""Dear Ted. We don't care about you nor the Mileage Plus Card you pay a lot for. Bye bye. -- United""",,2015-02-20 16:37:28 -0800,,Eastern Time (US & Canada),2
2726,568931924166574080,negative,1.0,Customer Service Issue,1.0,United,,LJ3000,,0,. @united sad that you don't think it is important to resolve your client facing team that behaves disgraceful,,2015-02-20 16:35:15 -0800,,Pacific Time (US & Canada),2
2753,568919230671794176,neutral,1.0,,,United,,aushianya,,0,@united I just had an interview how long does it take before you hear back,,2015-02-20 15:44:49 -0800,,,2
2761,568917261869674497,negative,1.0,Bad Flight,0.6970000000000001,United,,jayw329,,0,@united I will! On @AmericanAir @SouthwestAir @Delta or @JetBlue  all of which will be getting my business. #unfriendlyskies #unbelievable,,2015-02-20 15:36:59 -0800,"New York, NY",Eastern Time (US & Canada),2
2768,568910880416464897,positive,1.0,,,United,,ibrowning85,,0,@united all good man it isn't your fault that plane is having maintenance issues,,2015-02-20 15:11:38 -0800,,,2
2784,568901675903119360,negative,1.0,Flight Booking Problems,0.3617,United,,ThePappaShacks,,0,@united Can't beat the storm out of town if you wait to issue the policy until too Late Flight.  NWS issued storm warning already...,,2015-02-20 14:35:03 -0800,Denver,,2
2799,568894575596580864,positive,1.0,,,United,,KennethRMurray,,0,@united Thank you. Any help is appreciated.,,2015-02-20 14:06:51 -0800,"Kenosha, WI",Central Time (US & Canada),2
2805,568892505829347329,negative,1.0,Can't Tell,0.6578,United,,jeeden_1,,0,@united we can't all be american airlines I suppose... http://t.co/0EWj7oKlji,,2015-02-20 13:58:37 -0800,"Purcellville, VA",,2
2822,568883475534745600,neutral,1.0,,,United,,dlm_3,,0,@united dmangen@visualclubconcepts.com,,2015-02-20 13:22:44 -0800,Global,Eastern Time (US & Canada),2
2827,568882079091400705,negative,1.0,Bad Flight,1.0,United,,justindoll,,1,"@united Thank U for the 1hr delay then boarding us onto a plane that reeks of vomit, flight attendant indicated it wasn't cleaned properly.",,2015-02-20 13:17:11 -0800,"Salt Lake City, UT",Mountain Time (US & Canada),2
2830,568881580015366145,negative,1.0,Late Flight,1.0,United,,ADolledUpBlog,,1,"@united thanks for delaying my flight for an hour, and then boarding us onto a flight that REEKS of vomit because it wasn't cleaned properly",,2015-02-20 13:15:12 -0800,"Salt Lake City, UT",Mountain Time (US & Canada),2
2839,568874496507174912,negative,1.0,Cancelled Flight,1.0,United,,bugstory,,0,"@united yes it is partly used, the del-ewr is used, the return flight was Cancelled Flightled due to technical glitch in operations",,2015-02-20 12:47:03 -0800,"Baltimore, MD",Eastern Time (US & Canada),2
2873,568854082536001536,negative,0.6531,Customer Service Issue,0.6531,United,,VCollins82,,0,@united why do I have to go thru the details of the flight I want w/ the recording to then repeat ALL when a real person gets on the line?,,2015-02-20 11:25:56 -0800,"Washington, DC ",,2
2885,568848259008962560,negative,1.0,Bad Flight,1.0,United,,PamelaBacorn,,1,"@united Flight is awful only one lavatory functioning, and people lining up, bumping, etc. because can't use 1st class bathroom. Ridiculous",,2015-02-20 11:02:48 -0800,Santa Barbara CA,Pacific Time (US & Canada),2
2887,568847616404004864,neutral,0.6907,,,United,,VidFall,,0,@United Airlines Is Changing Its MileagePlus Program: Winners And Losers http://t.co/F1yvAiO9ul http://t.co/vGlx6Ykwqg,,2015-02-20 11:00:15 -0800,USA,Eastern Time (US & Canada),2
2899,568840701850419200,negative,1.0,Flight Booking Problems,1.0,United,,mikebrandes,,0,@united why the hell do my miles expire? Was really looking forward to accruing enough for a free flight in 10 years.,,2015-02-20 10:32:46 -0800,"Minneapolis, MN",Eastern Time (US & Canada),2
2901,568837168350699520,neutral,0.6374,,0.0,United,,BananaPants06,,0,@united Do you also want the naming rights to my first child so I can fly home and visit with my mother and avoid more winter depression?,,2015-02-20 10:18:44 -0800,Chicago,Central Time (US & Canada),2
2909,568834824410148864,positive,1.0,,,United,,mom23185,,0,@united Thank you for your offer! All sorted out :-),,2015-02-20 10:09:25 -0800,,,2
2910,568834799592448000,neutral,1.0,,,United,,ScribblersNook,,0,@united workin on it. Waiting on him to reply.,,2015-02-20 10:09:19 -0800,"Atlanta, GA",Eastern Time (US & Canada),2
2912,568832931382366209,negative,0.6527,Late Flight,0.3395,United,,ScribblersNook,,0,@united I believe just customer service. At last post he was at Narita in Tokyo. They sent him to a motel to rest. Said standby maybe 2days,,2015-02-20 10:01:53 -0800,"Atlanta, GA",Eastern Time (US & Canada),2
2915,568832576468746240,positive,0.6458,,,United,,DanSeldow,,0,"@united well played, ^LO.",,2015-02-20 10:00:29 -0800,New Jersey,Eastern Time (US & Canada),2
2918,568831929102913536,negative,1.0,Bad Flight,1.0,United,,Mortars254,,1,@united the new seats on the Canadaair regional jets just plain suck.,,2015-02-20 09:57:54 -0800,The Commonwealth of Virginia,Quito,2
2927,568828240502128640,negative,0.6829999999999999,Customer Service Issue,0.3525,United,,ScribblersNook,,0,@united trying to reach him for the number. At last they have him on standbye and gave him 1 meal voucher for a potential 2 day standbye!,,2015-02-20 09:43:15 -0800,"Atlanta, GA",Eastern Time (US & Canada),2
2947,568819025733652481,positive,1.0,,,United,,TaylorWoot,,0,"@united thank you so much, that helps a ton. Whoever is on this Twitter acct today deserves a handshake and a hot chocoLate Flight. #problemsolvers",,2015-02-20 09:06:38 -0800,Easley SC,Eastern Time (US & Canada),2
2950,568818335200223232,positive,0.6746,,0.0,United,,alexster4324,,0,@united can't wait!!! 787!!! @tpallini http://t.co/oDlall5eDH,,2015-02-20 09:03:53 -0800,,,2
2957,568815660815519744,negative,1.0,Can't Tell,1.0,United,,riad_otoum,,0,@united or I'm sure her business will go else where for airline travel. Her name is Kathryn Sotelo,,2015-02-20 08:53:16 -0800,"Louisville, KY",,2
2965,568813431962226688,negative,1.0,Can't Tell,1.0,United,,_mhertz,,0,@united I hope you have a solution or insurance to cover this issue,,2015-02-20 08:44:24 -0800,,Pacific Time (US & Canada),2
2973,568810700828741633,negative,1.0,Lost Luggage,1.0,United,,TaylorWoot,,0,"@United wind chill in Ithica -17 degrees, and for the trouble of losing my clothes they give me a t-shirt. I'll burn it for warmth. #united",,2015-02-20 08:33:33 -0800,Easley SC,Eastern Time (US & Canada),2
2983,568807894264578048,negative,1.0,Bad Flight,1.0,United,,globalnearshore,,0,@united now 1558 from IAH to EWR has broken entertainment system and no WiFi despite info on app: http://t.co/FY6f9rZB9k,,2015-02-20 08:22:24 -0800,"Off: NYC, Home: Hoboken, NJ",Eastern Time (US & Canada),2
2989,568806035294695424,positive,0.6842,,,United,,MrsHeyGil,,0,@united just sent - thank you!,,2015-02-20 08:15:01 -0800,"Obersulzbach, Germany",Quito,2
2994,568804253151731712,negative,1.0,Bad Flight,1.0,United,,blastedgtl,,0,@united new flight has me at the window. Kind of ticked off. I pick aisle seats only because I hate window seats. #annoyed #EpicFail,,2015-02-20 08:07:56 -0800,,Quito,2
3011,568801276416401408,neutral,1.0,,,United,,ExterionMediaNI,,2,@united gives Belfast a #Hug with the new unmissable #BusHug format #impact #busads #thinkbus @BelfastAirport http://t.co/AvbdstJUJS,,2015-02-20 07:56:06 -0800,Northern Ireland,London,2
3016,568797413529538562,neutral,0.6582,,0.0,United,,MrsHeyGil,,0,"@united traveling from FRA thru IAD to MCO tomorrow, concerned abt IAD weather. Can't change until advisory issued? Any advice?",,2015-02-20 07:40:45 -0800,"Obersulzbach, Germany",Quito,2
3020,568795791445209088,positive,1.0,,,United,,LuxuryFred,,0,@united enjoyed #heathrow lounge so much i almost missed my @airnzusa flight!,,2015-02-20 07:34:19 -0800,In First Class,Arizona,2
3023,568793902267936769,neutral,1.0,,,United,,Sinatra1979,,0,@united Who can I contact about requesting a charity donation? #ThankYou,,2015-02-20 07:26:48 -0800,Ohio (by way of Nebraska),Eastern Time (US & Canada),2
3036,568786206932250624,positive,1.0,,,United,,Gouwerijn,,0,@united thnx ^LO :-),,2015-02-20 06:56:13 -0800,Alphen aan den Rijn,Amsterdam,2
3085,568715107892641792,positive,1.0,,,United,,NoviceFlyer,,0,@united  Thank you for a wonderful global first class flight on your 777 to FRA. Great service. (cont) http://t.co/46n9kDcsxU,,2015-02-20 02:13:42 -0800,"Tulsa, OK",Central Time (US & Canada),2
3102,568676407729131520,negative,1.0,Customer Service Issue,1.0,United,,urno12,,0,"@united still awaiting a reply from ur customer services?  18 days, no response? Lousy #unitedairlines",,2015-02-19 23:39:55 -0800,bonkers in Yonkers,New Delhi,2
3103,568675083314552832,positive,1.0,,,United,,Kimberlinho,,0,@united alright thank you. Much appreciated.,,2015-02-19 23:34:39 -0800,,,2
3112,568663431433187328,positive,1.0,,,United,,AMMBoman,,0,@united thank you so much. How will you be able to contact me?,,2015-02-19 22:48:21 -0800,Kaizen 改善,Arizona,2
3116,568657247896788992,negative,1.0,Late Flight,1.0,United,,Mosborne13,,0,@united U kept passengers waiting all night 4 a plane that was being put out of service.  Leaving everyone stranded for night. #inexcusable,,2015-02-19 22:23:47 -0800,,Central Time (US & Canada),2
3119,568656507480481792,negative,1.0,Bad Flight,0.3507,United,,RobTrongone,,0,@united Flt 359 lax to EWR. Your pilot bragged about getting to EWR early only to wait 20 min for a jetway driver. Thanks United!,"[40.69758992, -74.25047478]",2015-02-19 22:20:51 -0800,New Jersey,,2
3142,568643928720850944,positive,0.6681,,0.0,United,,Tamarabrams,,0,@united nawww. United is my fave airline.,,2015-02-19 21:30:52 -0800,Arlington Virginia,Eastern Time (US & Canada),2
3144,568640385117003776,neutral,0.6735,,0.0,United,,Sweet_Curly,,0,"@united I have a LH return business ticket from Den to Fra.If I fly domestic with you,bag can be checked through to Fra,no need to claim?",,2015-02-19 21:16:47 -0800,,Berlin,2
3169,568617891412574208,neutral,1.0,,,United,,SupaZ22,,0,@united what do you have in mind?,"[37.6205514, -122.3867929]",2015-02-19 19:47:24 -0800,"Chicago, Illinois.",Eastern Time (US & Canada),2
3184,568610311487561728,positive,0.6679999999999999,,,United,,Jaytolchinsky,,0,@united that would be great - 1k us651621,,2015-02-19 19:17:17 -0800,,Central Time (US & Canada),2
3196,568604039430033408,neutral,0.6831,,,United,,TheLunchBelle,,0,"@united @HiltonWorldwide @Caravannyc @MaysvilleNYC 
Let's go! Join me on my first trip back to NYC…as a tourist: 
http://t.co/egaEjtRGLb","[34.06143413, -118.39787418]",2015-02-19 18:52:21 -0800,LA / NYC,Eastern Time (US & Canada),2
3212,568592520659267584,neutral,0.6709,,0.0,United,,jnay777,,0,@united LGJW7B. I voluntarily rerouted; 1st leg of journey was in economy and was supposed to be 8B. Res agent said she'd reserve it for me,,2015-02-19 18:06:35 -0800,,,2
3241,568574188086296576,negative,1.0,Bad Flight,0.6761,United,,pongchmp,,1,"@united worst airline ever! Staff is nasty, wifi down bags are delayed due to weather?? And now the belt is broken. Selling UAL stock in AM",,2015-02-19 16:53:44 -0800,,Eastern Time (US & Canada),2
3244,568573889359556608,positive,0.6526,,,United,,constantlearne1,,0,"@united Had wonderful, on time flights from OGG to MSN Lost RX eyeglasses (thick) in the Admiral Club in Chicago this morning. Found?",,2015-02-19 16:52:33 -0800,,,2
3245,568573570114134016,negative,1.0,Late Flight,0.6989,United,,MeYoItsMe,,0,@united 50 minute wait...still at the gate with a broken jetway. Might miss connection,,2015-02-19 16:51:17 -0800,,,2
3256,568567048801906688,positive,0.65,,,United,,changecollab,,0,@united thanks for the reply. I have been in contact with Customer Care to get clarification on this issue.,,2015-02-19 16:25:22 -0800,"Columbus, Ohio",,2
3257,568566729992847360,neutral,0.6742,,,United,,dr_spencer,,0,@united I will give it a couple more weeks. Thank you.,,2015-02-19 16:24:06 -0800,Nicaragua,Central America,2
3271,568562512284659713,negative,1.0,Late Flight,1.0,United,,nivekt13,,1,"@united ouch, delays due to mechanical issues again QRO will have to wait! Yall seem to be falling apart #alwaysdelayed #unitedfail",,2015-02-19 16:07:20 -0800,htx,,2
3272,568561858875142144,negative,1.0,Lost Luggage,1.0,United,,skyjumper77,,0,@united my fingers are crossed that they are more capable of getting baggage from point A-&gt;B than United Airlines!,,2015-02-19 16:04:45 -0800,,,2
3277,568558728263254017,negative,1.0,Can't Tell,0.6559,United,,cheryllynnregan,,0,"@united  Your survey is too long.  I fly a lot of segments and I'll fill it out after every trip, but not if it takes more than a minute.",,2015-02-19 15:52:18 -0800,USA,Eastern Time (US & Canada),2
3302,568540843323338752,negative,1.0,Customer Service Issue,0.3597,United,,morrisls,,0,@united care less about the person - although he walked away while I was complaining.  A man at 10p at LAX club.  More.....,,2015-02-19 14:41:14 -0800,,Quito,2
3307,568536972072865792,negative,0.6983,Can't Tell,0.6983,United,,khigdon1,,0,@united why do you bother surveying me!,,2015-02-19 14:25:51 -0800,,,2
3317,568532825281937408,positive,1.0,,,United,,ccbbm82413,,0,@united has the best pilots ever Thank you guys for the great trip #thatisall,,2015-02-19 14:09:23 -0800,860,,2
3318,568532050979893249,negative,0.6877,Flight Attendant Complaints,0.3576,United,,adownie,,0,@united - I really down think downgrading the booze/food selections at the club is a good way to go.  How about you look @aircanada?,,2015-02-19 14:06:18 -0800,Somewhere west of Chicago,Central Time (US & Canada),2
3320,568528656584146944,positive,0.6598,,,United,,NoviceFlyer,,0,@united I will thank you!,,2015-02-19 13:52:49 -0800,"Tulsa, OK",Central Time (US & Canada),2
3322,568527393754738688,neutral,1.0,,,United,,ada_dog,,0,@united @NTrustOpen can i go  #GolfUnited,,2015-02-19 13:47:48 -0800,,,2
3325,568526386249351168,negative,1.0,Can't Tell,0.6682,United,,AgrippaInTheAir,,0,"@united Club DEN, East or West, both are disgusting. http://t.co/XijYrPsLZK",,2015-02-19 13:43:47 -0800,,,2
3333,568519880711872512,positive,1.0,,,United,,abigailedge,,0,@united Thank you.,,2015-02-19 13:17:56 -0800,"Brighton, UK",London,2
3353,568503174413225984,negative,0.701,Can't Tell,0.701,United,,newyorkwool,,0,@united the wifi in the ewr lounge reminds me of the old days of dial up,,2015-02-19 12:11:33 -0800,Birkenhead upon Hudson,Eastern Time (US & Canada),2
3355,568503048961724417,negative,0.6579,Customer Service Issue,0.6579,United,,DaveGraf1965,,0,@united too long for 140 characters,,2015-02-19 12:11:03 -0800,,Atlantic Time (Canada),2
3361,568495877003857920,negative,1.0,Bad Flight,0.6747,United,,rick4tkins,,0,@united anyone awake? Paying for wifi on iPhone when need to be using it on laptop. Logout option for wifi in flight? Time is wasting!,,2015-02-19 11:42:33 -0800,,,2
3362,568494813655527424,negative,0.6316,Customer Service Issue,0.6316,United,,changecollab,,0,"@United does a great job of answering public messages. Direct private messages, not so much.",,2015-02-19 11:38:20 -0800,"Columbus, Ohio",,2
3368,568492898553102337,negative,0.6515,Bad Flight,0.6515,United,,rick4tkins,,0,@united how do you log out of wifi in flight? Don't see any option and made typo when logging in. HELP!!,,2015-02-19 11:30:43 -0800,,,2
3372,568487509958774784,negative,1.0,Late Flight,0.6804,United,,pdxmucci,,0,"@united MR, she's on her way now, but thought id detail the extravaganza for you... #dobetter #please http://t.co/V8PVpHMtZc",,2015-02-19 11:09:19 -0800,"Portland, OR",,2
3374,568485707993497603,neutral,1.0,,,United,,deaffriendlyUSA,,0,"@United, #deaffriendly? Getting there. Read your review on http://t.co/2Brt0aTHaU: http://t.co/WzNp5q1M0H",,2015-02-19 11:02:09 -0800,,Arizona,2
3390,568471227418832896,neutral,1.0,,,United,,iamtedking,,0,"@united no, I have a pricey Chase Mileage Plus CC.",,2015-02-19 10:04:36 -0800,,Eastern Time (US & Canada),2
